exchange,stock_symbol,date,dividends
NYSE,AUY,2008-03-27,0.01
NYSE,AUY,2007-12-27,0.01
NYSE,AUY,2007-09-26,0.01
NYSE,AUY,2007-06-27,0.01
NYSE,AUY,2007-03-28,0.01
NYSE,AUY,2006-12-27,0.01
NYSE,AUY,2006-09-27,0.01
NYSE,AIG,2008-09-03,4.4
NYSE,AIG,2008-06-04,4.0
NYSE,AIG,2008-03-05,4.0
NYSE,AIG,2007-12-05,4.0
NYSE,AIG,2007-09-05,4.0
NYSE,AIG,2007-05-30,3.3
NYSE,AIG,2007-02-28,3.3
NYSE,AIG,2006-11-29,3.3
NYSE,AIG,2006-08-30,3.3
NYSE,AIG,2006-05-31,3.0
NYSE,AIG,2006-03-01,3.0
NYSE,AIG,2005-11-30,3.0
NYSE,AIG,2005-08-31,3.0
NYSE,AIG,2005-06-01,2.5
NYSE,AIG,2005-03-02,2.5
NYSE,AIG,2004-12-01,1.5
NYSE,AIG,2004-09-01,1.5
NYSE,AIG,2004-06-02,1.5
NYSE,AIG,2004-03-03,1.3
NYSE,AIG,2003-12-03,1.3
NYSE,AIG,2003-09-03,1.3
NYSE,AIG,2003-06-04,0.94
NYSE,AIG,2003-03-05,0.94
NYSE,AIG,2002-12-04,0.96
NYSE,AIG,2002-09-04,0.94
NYSE,AIG,2002-06-05,0.86
NYSE,AIG,2002-02-27,0.84
NYSE,AIG,2001-12-05,0.84
NYSE,AIG,2001-08-07,0.84
NYSE,AIG,2001-05-30,0.74
NYSE,AIG,2001-02-28,0.74
NYSE,AIG,2000-11-29,0.74
NYSE,AIG,2000-08-30,0.74
NYSE,AIG,2000-05-31,0.6666
NYSE,AIG,2000-03-01,0.6666
NYSE,AIG,1999-11-30,0.6666
NYSE,AIG,1999-09-01,0.6666
NYSE,AIG,1999-06-02,0.5974
NYSE,AIG,1999-03-03,0.5974
NYSE,AIG,1998-12-02,0.6186
NYSE,AIG,1998-09-02,0.6186
NYSE,AIG,1998-06-03,0.5334
NYSE,AIG,1998-03-04,0.5334
NYSE,AIG,1997-12-03,0.5334
NYSE,AIG,1997-09-03,0.5334
NYSE,AIG,1997-06-04,0.531
NYSE,AIG,1997-03-05,0.474
NYSE,AIG,1996-12-04,0.474
NYSE,AIG,1996-09-04,0.474
NYSE,AIG,1996-06-05,0.403
NYSE,AIG,1996-03-06,0.403
NYSE,AIG,1995-12-06,0.403
NYSE,AIG,1995-09-06,0.403
NYSE,AIG,1995-05-26,0.4046
NYSE,AIG,1995-02-27,0.3634
NYSE,AIG,1994-11-28,0.3634
NYSE,AIG,1994-08-29,0.3634
NYSE,AIG,1994-05-27,0.316
NYSE,AIG,1994-02-28,0.316
NYSE,AIG,1993-11-29,0.316
NYSE,AIG,1993-08-30,0.316
NYSE,AIG,1993-05-28,0.295
NYSE,AIG,1993-03-01,0.295
NYSE,AIG,1992-11-30,0.295
NYSE,AIG,1992-08-31,0.295
NYSE,AIG,1992-06-01,0.295
NYSE,AIG,1992-03-02,0.2634
NYSE,AIG,1991-12-02,0.2634
NYSE,AIG,1991-08-30,0.2634
NYSE,AIG,1991-06-03,0.2634
NYSE,AIG,1991-03-04,0.2318
NYSE,AIG,1990-12-03,0.2318
NYSE,AIG,1990-08-31,0.2318
NYSE,AIG,1990-06-04,0.231
NYSE,AIG,1990-03-05,0.2022
NYSE,AIG,1989-12-04,0.2022
NYSE,AIG,1989-09-01,0.2022
NYSE,AIG,1989-05-26,0.2022
NYSE,AIG,1989-02-27,0.1686
NYSE,AIG,1988-11-28,0.1686
NYSE,AIG,1988-08-29,0.1686
NYSE,AIG,1988-05-27,0.1264
NYSE,AIG,1988-02-29,0.1264
NYSE,AIG,1987-11-30,0.1264
NYSE,AIG,1987-09-01,0.1046
NYSE,AIG,1987-08-31,0.0422
NYSE,AIG,1987-06-01,0.1046
NYSE,AIG,1987-03-02,0.1046
NYSE,AIG,1986-12-01,0.1046
NYSE,AIG,1986-08-29,0.0928
NYSE,AIG,1986-06-02,0.0928
NYSE,AIG,1986-03-03,0.0928
NYSE,AIG,1985-12-02,0.0928
NYSE,AIG,1985-08-30,0.0928
NYSE,AIG,1985-06-03,0.0928
NYSE,AIG,1985-03-04,0.0928
NYSE,AIG,1984-12-03,0.0928
NYSE,AWH,2009-11-20,0.2
NYSE,AWH,2009-08-21,0.18
NYSE,AWH,2009-05-21,0.18
NYSE,AWH,2009-03-13,0.18
NYSE,AWH,2008-11-21,0.18
NYSE,AWH,2008-08-22,0.18
NYSE,AWH,2008-05-22,0.18
NYSE,AWH,2008-03-14,0.18
NYSE,AWH,2007-11-30,0.18
NYSE,AWH,2007-08-24,0.15
NYSE,AWH,2007-05-24,0.15
NYSE,AWH,2007-03-16,0.15
NYSE,AWH,2006-12-01,0.15
NYSE,AMB,2009-12-21,0.28
NYSE,AMB,2009-10-01,0.28
NYSE,AMB,2009-07-01,0.28
NYSE,AMB,2009-04-02,0.28
NYSE,AMB,2008-10-02,0.52
NYSE,AMB,2008-07-01,0.52
NYSE,AMB,2008-04-02,0.52
NYSE,AMB,2007-12-19,0.5
NYSE,AMB,2007-10-03,0.5
NYSE,AMB,2007-07-03,0.5
NYSE,AMB,2007-04-03,0.5
NYSE,AMB,2006-12-20,0.46
NYSE,AMB,2006-10-04,0.46
NYSE,AMB,2006-07-05,0.46
NYSE,AMB,2006-04-04,0.46
NYSE,AMB,2005-12-20,0.44
NYSE,AMB,2005-10-03,0.44
NYSE,AMB,2005-07-01,0.44
NYSE,AMB,2005-04-01,0.44
NYSE,AMB,2004-12-21,0.425
NYSE,AMB,2004-10-01,0.425
NYSE,AMB,2004-06-30,0.425
NYSE,AMB,2004-04-01,0.425
NYSE,AMB,2003-12-18,0.415
NYSE,AMB,2003-10-01,0.415
NYSE,AMB,2003-07-01,0.415
NYSE,AMB,2003-04-02,0.415
NYSE,AMB,2002-12-18,0.41
NYSE,AMB,2002-10-02,0.41
NYSE,AMB,2002-07-02,0.41
NYSE,AMB,2002-04-02,0.41
NYSE,AMB,2001-12-12,0.395
NYSE,AMB,2001-10-02,0.395
NYSE,AMB,2001-07-02,0.395
NYSE,AMB,2001-04-02,0.395
NYSE,AMB,2000-12-08,0.37
NYSE,AMB,2000-10-02,0.37
NYSE,AMB,2000-06-30,0.37
NYSE,AMB,2000-04-03,0.37
NYSE,AMB,1999-12-15,0.35
NYSE,AMB,1999-10-01,0.35
NYSE,AMB,1999-07-01,0.35
NYSE,AMB,1999-03-29,0.35
NYSE,AMB,1998-12-29,0.342
NYSE,AMB,1998-09-14,0.342
NYSE,AMB,1998-06-26,0.342
NYSE,AMB,1998-03-16,0.342
NYSE,AMB,1997-12-16,0.134
NYSE,ACI,2009-11-27,0.09
NYSE,ACI,2009-08-28,0.09
NYSE,ACI,2009-05-28,0.09
NYSE,ACI,2009-02-26,0.09
NYSE,ACI,2008-11-26,0.09
NYSE,ACI,2008-08-27,0.09
NYSE,ACI,2008-05-28,0.09
NYSE,ACI,2008-02-27,0.07
NYSE,ACI,2007-11-28,0.07
NYSE,ACI,2007-08-29,0.07
NYSE,ACI,2007-05-30,0.07
NYSE,ACI,2007-02-27,0.06
NYSE,ACI,2006-12-01,0.06
NYSE,ACI,2006-08-31,0.06
NYSE,ACI,2006-06-01,0.06
NYSE,ACI,2006-03-01,0.04
NYSE,ACI,2005-11-30,0.04
NYSE,ACI,2005-08-31,0.04
NYSE,ACI,2005-06-01,0.04
NYSE,ACI,2005-03-02,0.04
NYSE,ACI,2004-12-01,0.04
NYSE,ACI,2004-09-01,0.04
NYSE,ACI,2004-06-02,0.04
NYSE,ACI,2004-03-03,0.029
NYSE,ACI,2003-12-03,0.029
NYSE,ACI,2003-09-03,0.029
NYSE,ACI,2003-05-30,0.029
NYSE,ACI,2003-02-26,0.029
NYSE,ACI,2002-11-29,0.029
NYSE,ACI,2002-09-03,0.029
NYSE,ACI,2002-05-31,0.029
NYSE,ACI,2002-03-01,0.029
NYSE,ACI,2001-12-03,0.029
NYSE,ACI,2001-08-31,0.029
NYSE,ACI,2001-06-01,0.029
NYSE,ACI,2001-03-01,0.029
NYSE,ACI,2000-12-01,0.029
NYSE,ACI,2000-08-23,0.029
NYSE,ACI,2000-05-11,0.029
NYSE,ACI,2000-03-02,0.029
NYSE,ACI,1999-11-12,0.0575
NYSE,ACI,1999-08-12,0.0575
NYSE,ACI,1999-05-13,0.0575
NYSE,ACI,1999-03-04,0.0575
NYSE,ACI,1998-11-10,0.0575
NYSE,ACI,1998-08-12,0.0575
NYSE,ACI,1998-05-13,0.0575
NYSE,ACI,1998-03-05,0.0575
NYSE,ACI,1997-11-12,0.0575
NYSE,ACI,1997-08-13,0.0575
NYSE,ACI,1997-05-14,0.0575
NYSE,ACI,1997-03-05,0.0575
NYSE,ACI,1996-11-19,0.0575
NYSE,ACI,1996-08-28,0.0575
NYSE,ACI,1996-05-15,0.0575
NYSE,ACI,1996-03-05,0.0575
NYSE,ACI,1995-11-16,0.0575
NYSE,ACI,1995-08-29,0.0575
NYSE,ACI,1995-05-12,0.0575
NYSE,ACI,1995-03-01,0.0575
NYSE,ACI,1994-11-14,0.0575
NYSE,ACI,1994-08-25,0.05
NYSE,ACI,1994-05-12,0.05
NYSE,ACI,1994-03-02,0.05
NYSE,ACI,1993-11-15,0.05
NYSE,ACI,1993-08-25,0.05
NYSE,ACI,1993-05-10,0.05
NYSE,ACI,1993-03-02,0.05
NYSE,ACI,1992-11-16,0.05
NYSE,ACI,1992-08-25,0.05
NYSE,ACI,1992-05-11,0.05
NYSE,ACI,1992-03-03,0.05
NYSE,ACI,1991-11-18,0.05
NYSE,ACI,1991-08-26,0.05
NYSE,ACI,1991-05-09,0.05
NYSE,ACI,1991-03-04,0.05
NYSE,ACI,1990-11-07,0.05
NYSE,ACI,1990-08-06,0.05
NYSE,ACI,1990-05-09,0.04
NYSE,ACI,1990-02-27,0.04
NYSE,ACI,1989-11-09,0.04
NYSE,ACI,1989-08-04,0.025
NYSE,ACI,1989-05-15,0.025
NYSE,ACI,1989-02-28,0.025
NYSE,ACI,1988-11-08,0.025
NYSE,AEA,2009-11-20,0.063
NYSE,AEA,2009-08-21,0.063
NYSE,AEA,2009-05-21,0.063
NYSE,AEA,2009-02-20,0.063
NYSE,AEA,2008-11-21,0.063
NYSE,AEA,2008-08-22,0.125
NYSE,AEA,2008-05-22,0.125
NYSE,AEA,2008-02-22,0.125
NYSE,AEA,2007-11-23,0.125
NYSE,AEA,2007-08-24,0.125
NYSE,AEA,2007-05-24,0.125
NYSE,AEA,2007-02-26,0.125
NYSE,AEA,2006-11-22,0.11
NYSE,AEA,2006-08-24,0.11
NYSE,AEA,2006-05-24,0.11
NYSE,AEA,2005-11-23,0.11
NYSE,AEA,2005-08-26,0.09
NYSE,AEA,2005-05-26,0.09
NYSE,AEA,2005-02-24,0.09
NYSE,ALG,2010-01-14,0.06
NYSE,ALG,2009-10-13,0.06
NYSE,ALG,2009-07-13,0.06
NYSE,ALG,2009-04-15,0.06
NYSE,ALG,2009-01-14,0.06
NYSE,ALG,2008-10-14,0.06
NYSE,ALG,2008-07-14,0.06
NYSE,ALG,2008-04-16,0.06
NYSE,ALG,2008-01-15,0.06
NYSE,ALG,2007-10-15,0.06
NYSE,ALG,2007-07-12,0.06
NYSE,ALG,2007-04-12,0.06
NYSE,ALG,2007-01-12,0.06
NYSE,ALG,2006-10-16,0.06
NYSE,ALG,2006-07-13,0.06
NYSE,ALG,2006-04-12,0.06
NYSE,ALG,2006-01-13,0.06
NYSE,ALG,2005-10-14,0.06
NYSE,ALG,2005-07-13,0.06
NYSE,ALG,2005-04-13,0.06
NYSE,ALG,2005-01-13,0.06
NYSE,ALG,2004-10-13,0.06
NYSE,ALG,2004-07-14,0.06
NYSE,ALG,2004-04-14,0.06
NYSE,ALG,2004-01-14,0.06
NYSE,ALG,2003-10-15,0.06
NYSE,ALG,2003-07-16,0.06
NYSE,ALG,2003-04-15,0.06
NYSE,ALG,2003-01-15,0.06
NYSE,ALG,2002-10-16,0.06
NYSE,ALG,2002-07-17,0.06
NYSE,ALG,2002-04-15,0.06
NYSE,ALG,2002-01-16,0.06
NYSE,ALG,2001-10-16,0.06
NYSE,ALG,2001-07-18,0.06
NYSE,ALG,2001-04-12,0.06
NYSE,ALG,2001-01-16,0.06
NYSE,ALG,2000-10-16,0.06
NYSE,ALG,2000-07-19,0.06
NYSE,ALG,2000-04-13,0.06
NYSE,ALG,2000-01-13,0.06
NYSE,ALG,1999-10-14,0.06
NYSE,ALG,1999-07-20,0.06
NYSE,ALG,1999-04-12,0.11
NYSE,ALG,1999-01-13,0.1
NYSE,ALG,1998-10-14,0.1
NYSE,ALG,1998-07-15,0.11
NYSE,ALG,1998-04-09,0.11
NYSE,ALG,1998-01-14,0.1
NYSE,ALG,1997-10-14,0.1
NYSE,ALG,1997-07-15,0.1
NYSE,ALG,1997-04-10,0.1
NYSE,ALG,1997-01-14,0.1
NYSE,ALG,1996-10-11,0.1
NYSE,ALG,1996-07-11,0.1
NYSE,ALG,1996-04-11,0.1
NYSE,ALG,1996-04-10,0.1
NYSE,ALG,1996-01-25,0.1
NYSE,ALG,1995-10-12,0.1
NYSE,ALG,1995-07-20,0.1
NYSE,ALG,1995-04-25,0.1
NYSE,ALG,1995-01-24,0.1
NYSE,ALG,1994-10-25,0.09
NYSE,ALG,1994-07-26,0.09
NYSE,ALG,1994-04-26,0.09
NYSE,ALG,1994-01-31,0.09
NYSE,ALG,1993-11-08,0.08
NYSE,ALG,1993-07-27,0.08
NYSE,ALG,1993-04-26,0.08
NYSE,ARK,2009-12-29,0.025
NYSE,ARK,2009-12-11,0.025
NYSE,ARK,2009-11-10,0.025
NYSE,ARK,2009-10-13,0.025
NYSE,ARK,2009-09-11,0.025
NYSE,ARK,2009-08-12,0.025
NYSE,ARK,2009-07-13,0.025
NYSE,ARK,2009-06-11,0.025
NYSE,ARK,2009-05-13,0.025
NYSE,ARK,2009-04-13,0.025
NYSE,ARK,2009-03-12,0.025
NYSE,ARK,2009-02-11,0.035
NYSE,ARK,2008-12-29,0.035
NYSE,ARK,2008-12-11,0.035
NYSE,ARK,2008-11-12,0.035
NYSE,ARK,2008-10-10,0.04
NYSE,ARK,2008-09-11,0.04
NYSE,ARK,2008-08-13,0.04
NYSE,ARK,2008-07-11,0.04
NYSE,ARK,2008-06-12,0.04
NYSE,ARK,2008-05-13,0.047
NYSE,ARK,2008-04-11,0.047
NYSE,ARK,2008-03-12,0.047
NYSE,ARK,2008-02-13,0.047
NYSE,ARK,2007-12-27,0.047
NYSE,ARK,2007-12-11,0.047
NYSE,ARK,2007-11-13,0.047
NYSE,ARK,2007-10-11,0.047
NYSE,ARK,2007-09-12,0.047
NYSE,ARK,2007-08-13,0.047
NYSE,ARK,2007-07-12,0.047
NYSE,ARK,2007-06-13,0.047
NYSE,ARK,2007-05-11,0.047
NYSE,ARK,2007-04-12,0.047
NYSE,ARK,2007-03-13,0.047
NYSE,ARK,2007-02-13,0.047
NYSE,ARK,2006-12-27,0.047
NYSE,ARK,2006-12-08,0.047
NYSE,ARK,2006-11-10,0.047
NYSE,ARK,2006-10-12,0.047
NYSE,ARK,2006-09-13,0.047
NYSE,ARK,2006-08-10,0.047
NYSE,ARK,2006-07-13,0.047
NYSE,ARK,2006-06-09,0.047
NYSE,ARK,2006-05-11,0.047
NYSE,ARK,2006-04-12,0.047
NYSE,ARK,2006-03-10,0.047
NYSE,ARK,2005-12-28,0.047
NYSE,ARK,2005-12-08,0.047
NYSE,ARK,2005-11-10,0.047
NYSE,ARK,2005-10-13,0.047
NYSE,ARK,2005-09-12,0.047
NYSE,ARK,2005-08-11,0.047
NYSE,ARK,2005-07-12,0.047
NYSE,ARK,2005-06-10,0.047
NYSE,ARK,2005-04-13,0.047
NYSE,ARK,2005-03-11,0.047
NYSE,ARK,2005-02-11,0.047
NYSE,ARK,2004-12-28,0.047
NYSE,ARK,2004-12-08,0.047
NYSE,ARK,2004-11-09,0.045
NYSE,ARK,2004-10-13,0.045
NYSE,ARK,2004-09-10,0.045
NYSE,ARK,2004-08-12,0.045
NYSE,ARK,2004-07-13,0.045
NYSE,ARK,2004-06-10,0.045
NYSE,ARK,2004-05-12,0.045
NYSE,ARK,2004-04-14,0.048
NYSE,ARK,2004-03-11,0.048
NYSE,ARK,2004-02-11,0.048
NYSE,ARK,2003-12-29,0.051
NYSE,ARK,2003-12-05,0.054
NYSE,ARK,2003-11-12,0.054
NYSE,ARK,2003-10-15,0.053
NYSE,ARK,2003-09-12,0.053
NYSE,ARK,2003-08-13,0.054
NYSE,ARK,2003-07-15,0.055
NYSE,ARK,2003-06-12,0.054
NYSE,ARK,2003-05-14,0.057
NYSE,ARK,2003-04-14,0.056
NYSE,ARK,2003-03-13,0.053
NYSE,ARK,2003-02-12,0.053
NYSE,ARK,2002-12-27,0.053
NYSE,ARK,2002-12-06,0.053
NYSE,ARK,2002-11-12,0.051
NYSE,ARK,2002-10-16,0.051
NYSE,ARK,2002-09-13,0.05
NYSE,ARK,2002-08-15,0.05
NYSE,ARK,2002-07-16,0.05
NYSE,ARK,2002-06-13,0.051
NYSE,ARK,2002-05-16,0.054
NYSE,ARK,2002-04-15,0.053
NYSE,ARK,2002-03-14,0.054
NYSE,ARK,2002-02-13,0.056
NYSE,ARK,2001-12-27,0.059
NYSE,ARK,2001-12-10,0.059
NYSE,ARK,2001-11-16,0.06
NYSE,ARK,2001-10-12,0.057
NYSE,ARK,2001-08-16,0.058
NYSE,ARK,2001-07-13,0.059
NYSE,ARK,2001-06-15,0.063
NYSE,ARK,2001-05-14,0.062
NYSE,ARK,2001-04-11,0.062
NYSE,ARK,2001-03-15,0.058
NYSE,ARK,2001-02-14,0.064
NYSE,ARK,2000-12-27,0.07
NYSE,ARK,2000-12-05,0.068
NYSE,ARK,2000-11-16,0.07
NYSE,ARK,2000-10-13,0.068
NYSE,ARK,2000-09-14,0.07
NYSE,ARK,2000-08-16,0.071
NYSE,ARK,2000-07-13,0.069
NYSE,ARK,2000-06-15,0.072
NYSE,ARK,2000-05-12,0.072
NYSE,ARK,2000-04-13,0.075
NYSE,ARK,2000-03-15,0.073
NYSE,ARK,2000-02-15,0.078
NYSE,ARK,1999-12-29,0.076
NYSE,ARK,1999-12-08,0.073
NYSE,ARK,1999-11-18,0.074
NYSE,ARK,1999-10-20,0.072
NYSE,ARK,1999-09-20,0.074
NYSE,ARK,1999-08-19,0.073
NYSE,ARK,1999-07-21,0.071
NYSE,ARK,1999-06-21,0.073
NYSE,ARK,1999-05-19,0.072
NYSE,ARK,1999-04-20,0.075
NYSE,ARK,1999-03-22,0.066
NYSE,ARK,1999-02-17,0.072
NYSE,ARK,1998-12-29,0.068
NYSE,ARK,1998-12-09,0.072
NYSE,ARK,1998-11-18,0.075
NYSE,ARK,1998-10-20,0.071
NYSE,ARK,1998-09-18,0.076
NYSE,ARK,1998-08-19,0.075
NYSE,ARK,1998-07-21,0.072
NYSE,ARK,1998-06-18,0.076
NYSE,ARK,1998-05-19,0.073
NYSE,ARK,1998-04-20,0.078
NYSE,ARK,1998-03-19,0.075
NYSE,ARK,1998-02-17,0.082
NYSE,ARK,1997-12-29,0.079
NYSE,ARK,1997-12-09,0.08
NYSE,ARK,1997-11-13,0.078
NYSE,ARK,1997-10-16,0.077
NYSE,ARK,1997-09-16,0.077
NYSE,ARK,1997-08-14,0.075
NYSE,ARK,1997-07-17,0.072
NYSE,ARK,1997-06-17,0.078
NYSE,ARK,1997-05-15,0.074
NYSE,ARK,1997-04-16,0.74
NYSE,ARK,1997-03-18,0.068
NYSE,ARK,1997-02-18,0.074
NYSE,ARK,1996-12-27,0.078
NYSE,ARK,1996-12-10,0.076
NYSE,ARK,1996-11-14,0.078
NYSE,ARK,1996-10-17,0.076
NYSE,ARK,1996-09-13,0.078
NYSE,ARK,1996-08-15,0.078
NYSE,ARK,1996-07-18,0.076
NYSE,ARK,1996-06-14,0.078
NYSE,ARK,1996-04-10,0.115
NYSE,ARK,1996-03-15,0.073
NYSE,ARK,1996-02-15,0.078
NYSE,ARK,1995-12-27,0.078
NYSE,ARK,1995-12-07,0.076
NYSE,ARK,1995-11-21,0.079
NYSE,ARK,1995-10-18,0.076
NYSE,ARK,1995-09-20,0.078
NYSE,ARK,1995-08-21,0.078
NYSE,ANF,2009-11-24,0.175
NYSE,ANF,2009-08-26,0.175
NYSE,ANF,2009-05-27,0.175
NYSE,ANF,2009-02-25,0.175
NYSE,ANF,2008-11-25,0.175
NYSE,ANF,2008-08-27,0.175
NYSE,ANF,2008-05-28,0.175
NYSE,ANF,2008-02-27,0.175
NYSE,ANF,2007-11-30,0.175
NYSE,ANF,2007-08-30,0.175
NYSE,ANF,2007-06-01,0.175
NYSE,ANF,2007-03-02,0.175
NYSE,ANF,2006-11-24,0.175
NYSE,ANF,2006-08-25,0.175
NYSE,ANF,2006-05-25,0.175
NYSE,ANF,2006-02-24,0.175
NYSE,ANF,2005-11-25,0.175
NYSE,ANF,2005-08-26,0.175
NYSE,ANF,2005-05-27,0.125
NYSE,ANF,2005-02-25,0.125
NYSE,ANF,2004-11-26,0.125
NYSE,ANF,2004-08-27,0.125
NYSE,ANF,2004-05-27,0.125
NYSE,ANF,2004-03-05,0.125
NYSE,AWP,2010-01-21,0.03
NYSE,AWP,2009-12-22,0.03
NYSE,AWP,2009-11-19,0.03
NYSE,AWP,2009-10-22,0.03
NYSE,AWP,2009-09-22,0.03
NYSE,AWP,2009-08-21,0.03
NYSE,AWP,2009-07-23,0.03
NYSE,AWP,2009-06-22,0.03
NYSE,AWP,2009-05-20,0.03
NYSE,AWP,2009-04-22,0.03
NYSE,AWP,2009-03-23,0.03
NYSE,AWP,2009-02-19,0.03
NYSE,AWP,2009-01-22,0.03
NYSE,AWP,2008-12-22,0.127
NYSE,AWP,2008-11-19,0.127
NYSE,AWP,2008-10-23,0.127
NYSE,AWP,2008-09-22,0.127
NYSE,AWP,2008-08-25,0.127
NYSE,AWP,2008-07-23,0.127
NYSE,AWP,2008-06-20,0.127
NYSE,AWP,2008-05-21,0.127
NYSE,AWP,2008-04-22,0.127
NYSE,AWP,2008-03-20,0.127
NYSE,AWP,2008-02-13,0.127
NYSE,AWP,2008-01-16,0.127
NYSE,AWP,2007-12-20,0.127
NYSE,AWP,2007-11-15,0.127
NYSE,AWP,2007-10-18,0.127
NYSE,AWP,2007-09-20,0.127
NYSE,AWP,2007-08-16,0.127
NYSE,AWP,2007-07-19,0.127
NYSE,AWP,2007-06-14,0.127
NYSE,APL,2009-05-07,0.15
NYSE,APL,2009-02-05,0.38
NYSE,APL,2008-11-06,0.96
NYSE,APL,2008-08-04,0.96
NYSE,APL,2008-05-05,0.94
NYSE,APL,2008-02-05,0.93
NYSE,APL,2007-11-05,0.91
NYSE,APL,2007-07-03,0.87
NYSE,APL,2007-05-04,0.86
NYSE,APL,2007-02-05,0.86
NYSE,APL,2006-11-03,0.85
NYSE,APL,2006-08-03,0.85
NYSE,APL,2006-05-05,0.84
NYSE,APL,2006-02-03,0.83
NYSE,APL,2005-11-03,0.81
NYSE,APL,2005-06-28,0.77
NYSE,APL,2005-03-29,0.75
NYSE,APL,2004-12-29,0.72
NYSE,APL,2004-09-28,0.69
NYSE,APL,2004-06-28,0.63
NYSE,APL,2004-03-29,0.63
NYSE,APL,2003-12-29,0.625
NYSE,APL,2003-09-26,0.62
NYSE,APL,2003-06-26,0.58
NYSE,APL,2003-03-27,0.56
NYSE,APL,2002-12-27,0.54
NYSE,APL,2002-09-26,0.54
NYSE,APL,2002-06-26,0.535
NYSE,APL,2002-03-26,0.52
NYSE,APL,2001-12-27,0.58
NYSE,APL,2001-09-26,0.6
NYSE,APL,2001-06-27,0.67
NYSE,APL,2001-03-28,0.65
NYSE,APL,2000-12-27,0.56
NYSE,APL,2000-09-27,0.535
NYSE,APL,2000-06-28,0.45
NYSE,APL,2000-03-29,0.295
NYSE,AVX,2009-11-04,0.04
NYSE,AVX,2009-07-30,0.04
NYSE,AVX,2009-06-03,0.04
NYSE,AVX,2009-02-18,0.04
NYSE,AVX,2008-10-29,0.04
NYSE,AVX,2008-07-30,0.04
NYSE,AVX,2008-05-22,0.04
NYSE,AVX,2008-02-13,0.04
NYSE,AVX,2007-10-31,0.04
NYSE,AVX,2007-07-27,0.04
NYSE,AVX,2007-05-23,0.04
NYSE,AVX,2007-02-14,0.038
NYSE,AVX,2006-11-01,0.038
NYSE,AVX,2006-07-27,0.038
NYSE,AVX,2006-05-03,0.038
NYSE,AVX,2006-02-15,0.038
NYSE,AVX,2005-11-02,0.038
NYSE,AVX,2005-07-28,0.038
NYSE,AVX,2005-05-23,0.038
NYSE,AVX,2005-02-16,0.038
NYSE,AVX,2004-11-04,0.038
NYSE,AVX,2004-07-30,0.038
NYSE,AVX,2004-05-19,0.038
NYSE,AVX,2004-02-18,0.038
NYSE,AVX,2003-11-05,0.038
NYSE,AVX,2003-08-06,0.038
NYSE,AVX,2003-05-21,0.038
NYSE,AVX,2003-02-19,0.038
NYSE,AVX,2002-11-06,0.038
NYSE,AVX,2002-08-07,0.038
NYSE,AVX,2002-05-02,0.038
NYSE,AVX,2002-02-07,0.038
NYSE,AVX,2001-11-07,0.038
NYSE,AVX,2001-08-03,0.038
NYSE,AVX,2001-05-02,0.038
NYSE,AVX,2001-02-01,0.035
NYSE,AVX,2000-11-02,0.035
NYSE,AVX,2000-08-03,0.035
NYSE,AVX,2000-05-03,0.035
NYSE,AVX,2000-02-09,0.035
NYSE,AVX,1999-10-28,0.0325
NYSE,AVX,1999-07-29,0.0325
NYSE,AVX,1999-04-29,0.0325
NYSE,AVX,1999-02-02,0.0325
NYSE,AVX,1998-10-28,0.0325
NYSE,AVX,1998-07-29,0.0325
NYSE,AVX,1998-04-30,0.031
NYSE,AVX,1998-04-29,0.0325
NYSE,AVX,1998-01-29,0.03
NYSE,AVX,1997-10-29,0.03
NYSE,AVX,1997-07-30,0.03
NYSE,AVX,1997-04-30,0.03
NYSE,AVX,1997-01-29,0.0275
NYSE,AVX,1996-10-28,0.0275
NYSE,AVX,1996-07-31,0.0275
NYSE,AVX,1996-04-29,0.0275
NYSE,AVX,1996-01-31,0.025
NYSE,AVX,1995-10-26,0.025
NYSE,ABR,2008-11-12,0.24
NYSE,ABR,2008-08-13,0.62
NYSE,ABR,2008-05-13,0.62
NYSE,ABR,2008-02-13,0.62
NYSE,ABR,2007-11-13,0.62
NYSE,ABR,2007-08-13,0.62
NYSE,ABR,2007-05-14,0.62
NYSE,ABR,2007-02-01,0.6
NYSE,ABR,2006-11-06,0.58
NYSE,ABR,2006-08-03,0.57
NYSE,ABR,2006-04-27,0.72
NYSE,ABR,2006-01-19,0.7
NYSE,ABR,2005-10-25,0.65
NYSE,ABR,2005-08-11,0.57
NYSE,ABR,2005-04-27,0.55
NYSE,ABR,2005-01-27,0.47
NYSE,ABR,2004-10-13,0.43
NYSE,ABR,2004-07-01,0.35
NYSE,AIZ,2009-11-25,0.15
NYSE,AIZ,2009-08-27,0.15
NYSE,AIZ,2009-05-21,0.15
NYSE,AIZ,2009-02-19,0.14
NYSE,AIZ,2008-11-20,0.14
NYSE,AIZ,2008-08-21,0.14
NYSE,AIZ,2008-05-22,0.14
NYSE,AIZ,2008-02-21,0.12
NYSE,AIZ,2007-11-21,0.12
NYSE,AIZ,2007-08-23,0.12
NYSE,AIZ,2007-05-24,0.12
NYSE,AIZ,2007-02-22,0.1
NYSE,AIZ,2007-02-21,0.0
NYSE,AIZ,2006-11-22,0.1
NYSE,AIZ,2006-08-24,0.1
NYSE,AIZ,2006-05-25,0.1
NYSE,AIZ,2006-02-16,0.08
NYSE,AIZ,2005-11-23,0.08
NYSE,AIZ,2005-08-19,0.08
